scenario,strategy,month,eligible_currencies,gross_price_return,modeled_transaction_cost_return,before_financing_return
BASE,B2_ALWAYS_LONG,2021-10-01,9,0.018444975989579344,0.0,0.018444975989579344
BASE,B2_ALWAYS_LONG,2021-11-01,9,-0.03467889607918414,0.0,-0.03467889607918414
BASE,B2_ALWAYS_LONG,2021-12-01,9,0.012033968967883717,0.0,0.012033968967883717
BASE,B2_ALWAYS_LONG,2022-01-01,9,-0.017571974306371165,0.0,-0.017571974306371165
BASE,B2_ALWAYS_LONG,2022-02-01,9,0.008238409502742485,0.0,0.008238409502742485
BASE,B2_ALWAYS_LONG,2022-03-01,9,-0.0006727397687530637,0.0,-0.0006727397687530637
BASE,B2_ALWAYS_LONG,2022-04-01,9,-0.05127322920462513,0.0,-0.05127322920462513
BASE,B2_ALWAYS_LONG,2022-05-01,9,0.009288878272660624,0.0,0.009288878272660624
BASE,B2_ALWAYS_LONG,2022-06-01,9,-0.03288475504710822,0.0,-0.03288475504710822
BASE,B2_ALWAYS_LONG,2022-07-01,9,0.003132712587978154,0.0,0.003132712587978154
BASE,B2_ALWAYS_LONG,2022-08-01,9,-0.02789288546501984,0.0,-0.02789288546501984
BASE,B2_ALWAYS_LONG,2022-09-01,9,-0.0489178925153391,0.0,-0.0489178925153391
BASE,B2_ALWAYS_LONG,2022-10-01,9,0.009231535917407909,0.0,0.009231535917407909
BASE,B2_ALWAYS_LONG,2022-11-01,9,0.04738334843681494,0.0,0.04738334843681494
BASE,B2_ALWAYS_LONG,2022-12-01,9,0.021133072180550147,0.0,0.021133072180550147
BASE,B2_ALWAYS_LONG,2023-01-01,9,0.011464202839113905,0.0,0.011464202839113905
BASE,B2_ALWAYS_LONG,2023-02-01,9,-0.026915235906924056,0.0,-0.026915235906924056
BASE,B2_ALWAYS_LONG,2023-03-01,9,0.012033630185263119,0.0,0.012033630185263119
BASE,B2_ALWAYS_LONG,2023-04-01,9,-0.00034760475609547155,0.0,-0.00034760475609547155
BASE,B2_ALWAYS_LONG,2023-05-01,9,-0.02980318957254084,0.0,-0.02980318957254084
BASE,B2_ALWAYS_LONG,2023-06-01,9,0.020515976654902283,0.0,0.020515976654902283
BASE,B2_ALWAYS_LONG,2023-07-01,9,0.019348946202443748,0.0,0.019348946202443748
BASE,B2_ALWAYS_LONG,2023-08-01,9,-0.029850030073028,0.0,-0.029850030073028
BASE,B2_ALWAYS_LONG,2023-09-01,9,-0.01260082889058377,0.0,-0.01260082889058377
BASE,B2_ALWAYS_LONG,2023-10-01,9,-0.01793959068934407,0.0,-0.01793959068934407
BASE,B2_ALWAYS_LONG,2023-11-01,9,0.042088248670087314,0.0,0.042088248670087314
BASE,B2_ALWAYS_LONG,2023-12-01,9,0.033565753250365954,0.0,0.033565753250365954
BASE,B2_ALWAYS_LONG,2024-01-01,9,-0.023937129467787328,0.0,-0.023937129467787328
BASE,B2_ALWAYS_LONG,2024-02-01,9,-0.013032841711121783,0.0,-0.013032841711121783
BASE,B2_ALWAYS_LONG,2024-03-01,9,-0.010704835537237285,0.0,-0.010704835537237285
BASE,B2_ALWAYS_LONG,2024-04-01,9,-0.01778530937700213,0.0,-0.01778530937700213
BASE,B2_ALWAYS_LONG,2024-05-01,9,0.02466924456561796,0.0,0.02466924456561796
BASE,B2_ALWAYS_LONG,2024-06-01,9,-0.006831940662976926,0.0,-0.006831940662976926
BASE,B2_ALWAYS_LONG,2024-07-01,9,0.002480737166824978,0.0,0.002480737166824978
BASE,B2_ALWAYS_LONG,2024-08-01,9,0.03175051437907666,0.0,0.03175051437907666
BASE,B2_ALWAYS_LONG,2024-09-01,9,0.014720707745963322,0.0,0.014720707745963322
BASE,B2_ALWAYS_LONG,2024-10-01,9,-0.044287174494394094,0.0,-0.044287174494394094
BASE,B2_ALWAYS_LONG,2024-11-01,9,-0.010527750555506834,0.0,-0.010527750555506834
BASE,B2_ALWAYS_LONG,2024-12-01,9,-0.030519726465604264,0.0,-0.030519726465604264
BASE,B2_ALWAYS_SHORT,2011-02-01,9,-0.010362550577749041,8.147328446582855e-05,-0.010444023862214871
BASE,B2_ALWAYS_SHORT,2011-03-01,9,-0.009281698615346175,0.0,-0.009281698615346175
BASE,B2_ALWAYS_SHORT,2011-04-01,9,-0.044315396653242134,0.0,-0.044315396653242134
BASE,B2_ALWAYS_SHORT,2011-05-01,9,0.012885681151532546,0.0,0.012885681151532546
BASE,B2_ALWAYS_SHORT,2011-06-01,9,-0.0003878949696818099,0.0,-0.0003878949696818099
BASE,B2_ALWAYS_SHORT,2011-07-01,9,-0.024923182463362434,0.0,-0.024923182463362434
BASE,B2_ALWAYS_SHORT,2011-08-01,9,0.009408315733925013,0.0,0.009408315733925013
BASE,B2_ALWAYS_SHORT,2011-09-01,9,0.07091245269449631,0.0,0.07091245269449631
BASE,B2_ALWAYS_SHORT,2011-10-01,9,-0.043575900023282745,0.0,-0.043575900023282745
BASE,B2_ALWAYS_SHORT,2011-11-01,9,0.030833519569580185,0.0,0.030833519569580185
BASE,B2_ALWAYS_SHORT,2011-12-01,9,0.012307327342687135,0.0,0.012307327342687135
BASE,B2_ALWAYS_SHORT,2012-01-01,9,-0.01922919043303632,0.0,-0.01922919043303632
BASE,B2_ALWAYS_SHORT,2012-02-01,9,-0.015729645213242667,0.0,-0.015729645213242667
BASE,B2_ALWAYS_SHORT,2012-03-01,9,0.012800872232710758,0.0,0.012800872232710758
BASE,B2_ALWAYS_SHORT,2012-04-01,9,-0.00287508673073981,0.0,-0.00287508673073981
BASE,B2_ALWAYS_SHORT,2012-05-01,9,0.05417027987156791,0.0,0.05417027987156791
BASE,B2_ALWAYS_SHORT,2012-06-01,9,-0.02761682480853209,0.0,-0.02761682480853209
BASE,B2_ALWAYS_SHORT,2012-07-01,9,-0.0032012650686255276,0.0,-0.0032012650686255276
BASE,B2_ALWAYS_SHORT,2012-08-01,9,-0.012079552701499272,0.0,-0.012079552701499272
BASE,B2_ALWAYS_SHORT,2012-09-01,9,-0.01432888105721291,0.0,-0.01432888105721291
BASE,B2_ALWAYS_SHORT,2012-10-01,9,0.0045794667530547,0.0,0.0045794667530547
BASE,B2_ALWAYS_SHORT,2012-11-01,9,0.002414779846302833,0.0,0.002414779846302833
BASE,B2_ALWAYS_SHORT,2012-12-01,9,-0.004002206773557411,0.0,-0.004002206773557411
BASE,B2_ALWAYS_SHORT,2013-01-01,9,-0.0021494894636223424,0.0,-0.0021494894636223424
BASE,B2_ALWAYS_SHORT,2013-02-01,9,0.02624157930477411,0.0,0.02624157930477411
BASE,B2_ALWAYS_SHORT,2013-03-01,9,0.005964248601229966,0.0,0.005964248601229966
BASE,B2_ALWAYS_SHORT,2013-04-01,9,-0.009773272462704145,0.0,-0.009773272462704145
BASE,B2_ALWAYS_SHORT,2013-05-01,9,0.034939519480836165,0.0,0.034939519480836165
BASE,B2_ALWAYS_SHORT,2013-06-01,9,0.012357325780947566,0.0,0.012357325780947566
BASE,B2_ALWAYS_SHORT,2013-07-01,9,-0.01601621817755112,0.0,-0.01601621817755112
BASE,B2_ALWAYS_SHORT,2013-08-01,9,0.010410979886920389,0.0,0.010410979886920389
BASE,B2_ALWAYS_SHORT,2013-09-01,9,-0.0332621232199424,0.0,-0.0332621232199424
BASE,B2_ALWAYS_SHORT,2013-10-01,9,0.000951877898803318,0.0,0.000951877898803318
BASE,B2_ALWAYS_SHORT,2013-11-01,9,0.013776129718260414,0.0,0.013776129718260414
BASE,B2_ALWAYS_SHORT,2013-12-01,9,-0.0028208348159274063,0.0,-0.0028208348159274063
BASE,B2_ALWAYS_SHORT,2014-01-01,9,0.01629573174997308,0.0,0.01629573174997308
BASE,B2_ALWAYS_SHORT,2014-02-01,9,-0.022262816401241354,0.0,-0.022262816401241354
BASE,B2_ALWAYS_SHORT,2014-03-01,9,-0.005228882743245326,0.0,-0.005228882743245326
BASE,B2_ALWAYS_SHORT,2014-04-01,9,-0.0039105494092500515,0.0,-0.0039105494092500515
BASE,B2_ALWAYS_SHORT,2014-05-01,9,0.007648109632590574,0.0,0.007648109632590574
BASE,B2_ALWAYS_SHORT,2014-06-01,9,-0.008002889277333194,0.0,-0.008002889277333194
BASE,B2_ALWAYS_SHORT,2014-07-01,9,0.021613625866369206,0.0,0.021613625866369206
BASE,B2_ALWAYS_SHORT,2014-08-01,9,0.006614894834133122,0.0,0.006614894834133122
BASE,B2_ALWAYS_SHORT,2014-09-01,9,0.042690543243649993,0.0,0.042690543243649993
BASE,B2_ALWAYS_SHORT,2014-10-01,9,0.013164631773159345,0.0,0.013164631773159345
BASE,B2_ALWAYS_SHORT,2014-11-01,9,0.01949604790359062,0.0,0.01949604790359062
BASE,B2_ALWAYS_SHORT,2014-12-01,9,0.026851460924379424,0.0,0.026851460924379424
BASE,B2_ALWAYS_SHORT,2015-01-01,9,0.033366671608258916,0.0,0.033366671608258916
BASE,B2_ALWAYS_SHORT,2015-02-01,9,-0.003967990604584217,0.0,-0.003967990604584217
BASE,B2_ALWAYS_SHORT,2015-03-01,9,0.02596486811036706,0.0,0.02596486811036706
BASE,B2_ALWAYS_SHORT,2015-04-01,9,-0.036161202147459354,0.0,-0.036161202147459354
BASE,B2_ALWAYS_SHORT,2015-05-01,9,0.02782311341382673,0.0,0.02782311341382673
BASE,B2_ALWAYS_SHORT,2015-06-01,9,-0.005982069119239585,0.0,-0.005982069119239585
BASE,B2_ALWAYS_SHORT,2015-07-01,9,0.028793325118501127,0.0,0.028793325118501127
BASE,B2_ALWAYS_SHORT,2015-08-01,9,0.006444831906326066,0.0,0.006444831906326066
BASE,B2_ALWAYS_SHORT,2015-09-01,9,0.005783902895160644,0.0,0.005783902895160644
BASE,B2_ALWAYS_SHORT,2015-10-01,9,-0.00922299878264992,0.0,-0.00922299878264992
BASE,B2_ALWAYS_SHORT,2015-11-01,9,0.02398178065881952,0.0,0.02398178065881952
BASE,B2_ALWAYS_SHORT,2015-12-01,9,-0.009235221570876664,0.0,-0.009235221570876664
BASE,B2_ALWAYS_SHORT,2016-01-01,9,0.01830788776942982,0.0,0.01830788776942982
BASE,B2_ALWAYS_SHORT,2016-02-01,9,-0.01764380749770274,0.0,-0.01764380749770274
BASE,B2_ALWAYS_SHORT,2016-03-01,9,-0.04391237310164153,0.0,-0.04391237310164153
BASE,B2_ALWAYS_SHORT,2016-04-01,9,-0.015562907394615818,0.0,-0.015562907394615818
BASE,B2_ALWAYS_SHORT,2016-05-01,9,0.032584268805715695,0.0,0.032584268805715695
BASE,B2_ALWAYS_SHORT,2016-06-01,9,-0.007648821206752945,0.0,-0.007648821206752945
BASE,B2_ALWAYS_SHORT,2016-07-01,9,-0.0028861090787539612,0.0,-0.0028861090787539612
BASE,B2_ALWAYS_SHORT,2016-08-01,9,0.0021866614229554392,0.0,0.0021866614229554392
BASE,B2_ALWAYS_SHORT,2016-09-01,9,-0.00947558003097224,0.0,-0.00947558003097224
BASE,B2_ALWAYS_SHORT,2016-10-01,9,0.029007672448586375,0.0,0.029007672448586375
BASE,B2_ALWAYS_SHORT,2016-11-01,9,0.02456785156131258,0.0,0.02456785156131258
BASE,B2_ALWAYS_SHORT,2016-12-01,9,0.00689507086891482,0.0,0.00689507086891482
BASE,B2_ALWAYS_SHORT,2017-01-01,9,-0.03568539581036734,0.0,-0.03568539581036734
BASE,B2_ALWAYS_SHORT,2017-02-01,9,0.010683695836689378,0.0,0.010683695836689378
BASE,B2_ALWAYS_SHORT,2017-03-01,9,0.003082291747737356,0.0,0.003082291747737356
BASE,B2_ALWAYS_SHORT,2017-04-01,9,0.0002761450880071194,0.0,0.0002761450880071194
BASE,B2_ALWAYS_SHORT,2017-05-01,9,-0.014758170576491524,0.0,-0.014758170576491524
BASE,B2_ALWAYS_SHORT,2017-06-01,9,-0.017716076481566565,0.0,-0.017716076481566565
BASE,B2_ALWAYS_SHORT,2017-07-01,9,-0.029526725928092048,0.0,-0.029526725928092048
BASE,B2_ALWAYS_SHORT,2017-08-01,9,0.0035229616831076913,0.0,0.0035229616831076913
BASE,B2_ALWAYS_SHORT,2017-09-01,9,0.005003387460561738,0.0,0.005003387460561738
BASE,B2_ALWAYS_SHORT,2017-10-01,9,0.024176136076906347,0.0,0.024176136076906347
BASE,B2_ALWAYS_SHORT,2017-11-01,9,-0.00479457222754176,0.0,-0.00479457222754176
BASE,B2_ALWAYS_SHORT,2017-12-01,9,-0.01692486427153359,0.0,-0.01692486427153359
BASE,B2_ALWAYS_SHORT,2018-01-01,9,-0.038667479617333335,0.0,-0.038667479617333335
BASE,B2_ALWAYS_SHORT,2018-02-01,9,0.02163716493247804,0.0,0.02163716493247804
BASE,B2_ALWAYS_SHORT,2018-03-01,9,0.000345873669135768,0.0,0.000345873669135768
BASE,B2_ALWAYS_SHORT,2018-04-01,9,0.023042534145912483,0.0,0.023042534145912483
BASE,B2_ALWAYS_SHORT,2018-05-01,9,0.011697348338408594,0.0,0.011697348338408594
BASE,B2_ALWAYS_SHORT,2018-06-01,9,0.012687256791968866,0.0,0.012687256791968866
BASE,B2_ALWAYS_SHORT,2018-07-01,9,-0.0037093082106904257,0.0,-0.0037093082106904257
BASE,B2_ALWAYS_SHORT,2018-08-01,9,0.014503536471580869,0.0,0.014503536471580869
BASE,B2_ALWAYS_SHORT,2018-09-01,9,-0.006667912119096823,0.0,-0.006667912119096823
BASE,B2_ALWAYS_SHORT,2018-10-01,9,0.0215807856130362,0.0,0.0215807856130362
BASE,B2_ALWAYS_SHORT,2018-11-01,9,-0.007915761662608064,0.0,-0.007915761662608064
BASE,B2_ALWAYS_SHORT,2018-12-01,9,0.0007362546442688892,0.0,0.0007362546442688892
BASE,B2_ALWAYS_SHORT,2019-01-01,9,-0.015158227010348461,0.0,-0.015158227010348461
BASE,B2_ALWAYS_SHORT,2019-02-01,9,0.011194993285796638,0.0,0.011194993285796638
BASE,B2_ALWAYS_SHORT,2019-03-01,9,0.005771158607365767,0.0,0.005771158607365767
BASE,B2_ALWAYS_SHORT,2019-04-01,9,0.00880569849027636,0.0,0.00880569849027636
BASE,B2_ALWAYS_SHORT,2019-05-01,9,0.006274645515303163,0.0,0.006274645515303163
BASE,B2_ALWAYS_SHORT,2019-06-01,9,-0.01920123687756741,0.0,-0.01920123687756741
BASE,B2_ALWAYS_SHORT,2019-07-01,9,0.01965348538328672,0.0,0.01965348538328672
BASE,B2_ALWAYS_SHORT,2019-08-01,9,0.014920385557207316,0.0,0.014920385557207316
BASE,B2_ALWAYS_SHORT,2019-09-01,9,0.001982312503900241,0.0,0.001982312503900241
BASE,B2_ALWAYS_SHORT,2019-10-01,9,-0.01636405424238062,0.0,-0.01636405424238062
BASE,B2_ALWAYS_SHORT,2019-11-01,9,0.006751715216265287,0.0,0.006751715216265287
BASE,B2_ALWAYS_SHORT,2019-12-01,9,-0.03053783862939204,0.0,-0.03053783862939204
BASE,B2_ALWAYS_SHORT,2020-01-01,9,0.021915748520722103,0.0,0.021915748520722103
BASE,B2_ALWAYS_SHORT,2020-02-01,9,0.016722386297920406,0.0,0.016722386297920406
BASE,B2_ALWAYS_SHORT,2020-03-01,9,0.03542755037060351,0.0,0.03542755037060351
BASE,B2_ALWAYS_SHORT,2020-04-01,9,-0.020449977400912478,0.0,-0.020449977400912478
BASE,B2_ALWAYS_SHORT,2020-05-01,9,-0.012905919817513137,0.0,-0.012905919817513137
BASE,B2_ALWAYS_SHORT,2020-06-01,9,-0.01655223320056794,0.0,-0.01655223320056794
BASE,B2_ALWAYS_SHORT,2020-07-01,9,-0.04045681906134043,0.0,-0.04045681906134043
BASE,B2_ALWAYS_SHORT,2020-08-01,9,-0.020773680420073968,0.0,-0.020773680420073968
BASE,B2_ALWAYS_SHORT,2020-09-01,9,0.027039398810298057,0.0,0.027039398810298057
BASE,B2_ALWAYS_SHORT,2020-10-01,9,0.002221891586956848,0.0,0.002221891586956848
BASE,B2_ALWAYS_SHORT,2020-11-01,9,-0.034645320477121176,0.0,-0.034645320477121176
BASE,B2_ALWAYS_SHORT,2020-12-01,9,-0.028144887711292223,0.0,-0.028144887711292223
BASE,B2_ALWAYS_SHORT,2021-01-01,9,0.004791881933966402,0.0,0.004791881933966402
BASE,B2_ALWAYS_SHORT,2021-02-01,9,0.003349716843843701,0.0,0.003349716843843701
BASE,B2_ALWAYS_SHORT,2021-03-01,9,0.018261748422331317,0.0,0.018261748422331317
BASE,B2_ALWAYS_SHORT,2021-04-01,9,-0.02080080782377025,0.0,-0.02080080782377025
BASE,B2_ALWAYS_SHORT,2021-05-01,9,-0.01265878347199371,0.0,-0.01265878347199371
BASE,B2_ALWAYS_SHORT,2021-06-01,9,0.029893911247891425,0.0,0.029893911247891425
BASE,B2_ALWAYS_SHORT,2021-07-01,9,0.001576308813565112,0.0,0.001576308813565112
BASE,B2_ALWAYS_SHORT,2021-08-01,9,0.002323583686246596,0.0,0.002323583686246596
BASE,B2_ALWAYS_SHORT,2021-09-01,9,0.015297570609770538,0.0,0.015297570609770538
BASE,B2_ALWAYS_SHORT,2021-10-01,9,-0.018444975989579344,0.0,-0.018444975989579344
BASE,B2_ALWAYS_SHORT,2021-11-01,9,0.03467889607918414,0.0,0.03467889607918414
BASE,B2_ALWAYS_SHORT,2021-12-01,9,-0.012033968967883717,0.0,-0.012033968967883717
BASE,B2_ALWAYS_SHORT,2022-01-01,9,0.017571974306371165,0.0,0.017571974306371165
BASE,B2_ALWAYS_SHORT,2022-02-01,9,-0.008238409502742485,0.0,-0.008238409502742485
BASE,B2_ALWAYS_SHORT,2022-03-01,9,0.0006727397687530637,0.0,0.0006727397687530637
BASE,B2_ALWAYS_SHORT,2022-04-01,9,0.05127322920462513,0.0,0.05127322920462513
BASE,B2_ALWAYS_SHORT,2022-05-01,9,-0.009288878272660624,0.0,-0.009288878272660624
BASE,B2_ALWAYS_SHORT,2022-06-01,9,0.03288475504710822,0.0,0.03288475504710822
BASE,B2_ALWAYS_SHORT,2022-07-01,9,-0.003132712587978154,0.0,-0.003132712587978154
BASE,B2_ALWAYS_SHORT,2022-08-01,9,0.02789288546501984,0.0,0.02789288546501984
BASE,B2_ALWAYS_SHORT,2022-09-01,9,0.0489178925153391,0.0,0.0489178925153391
BASE,B2_ALWAYS_SHORT,2022-10-01,9,-0.009231535917407909,0.0,-0.009231535917407909
BASE,B2_ALWAYS_SHORT,2022-11-01,9,-0.04738334843681494,0.0,-0.04738334843681494
BASE,B2_ALWAYS_SHORT,2022-12-01,9,-0.021133072180550147,0.0,-0.021133072180550147
BASE,B2_ALWAYS_SHORT,2023-01-01,9,-0.011464202839113905,0.0,-0.011464202839113905
BASE,B2_ALWAYS_SHORT,2023-02-01,9,0.026915235906924056,0.0,0.026915235906924056
BASE,B2_ALWAYS_SHORT,2023-03-01,9,-0.012033630185263119,0.0,-0.012033630185263119
BASE,B2_ALWAYS_SHORT,2023-04-01,9,0.00034760475609547155,0.0,0.00034760475609547155
BASE,B2_ALWAYS_SHORT,2023-05-01,9,0.02980318957254084,0.0,0.02980318957254084
BASE,B2_ALWAYS_SHORT,2023-06-01,9,-0.020515976654902283,0.0,-0.020515976654902283
BASE,B2_ALWAYS_SHORT,2023-07-01,9,-0.019348946202443748,0.0,-0.019348946202443748
BASE,B2_ALWAYS_SHORT,2023-08-01,9,0.029850030073028,0.0,0.029850030073028
BASE,B2_ALWAYS_SHORT,2023-09-01,9,0.01260082889058377,0.0,0.01260082889058377
BASE,B2_ALWAYS_SHORT,2023-10-01,9,0.01793959068934407,0.0,0.01793959068934407
BASE,B2_ALWAYS_SHORT,2023-11-01,9,-0.042088248670087314,0.0,-0.042088248670087314
BASE,B2_ALWAYS_SHORT,2023-12-01,9,-0.033565753250365954,0.0,-0.033565753250365954
BASE,B2_ALWAYS_SHORT,2024-01-01,9,0.023937129467787328,0.0,0.023937129467787328
BASE,B2_ALWAYS_SHORT,2024-02-01,9,0.013032841711121783,0.0,0.013032841711121783
BASE,B2_ALWAYS_SHORT,2024-03-01,9,0.010704835537237285,0.0,0.010704835537237285
BASE,B2_ALWAYS_SHORT,2024-04-01,9,0.01778530937700213,0.0,0.01778530937700213
BASE,B2_ALWAYS_SHORT,2024-05-01,9,-0.02466924456561796,0.0,-0.02466924456561796
BASE,B2_ALWAYS_SHORT,2024-06-01,9,0.006831940662976926,0.0,0.006831940662976926
BASE,B2_ALWAYS_SHORT,2024-07-01,9,-0.002480737166824978,0.0,-0.002480737166824978
BASE,B2_ALWAYS_SHORT,2024-08-01,9,-0.03175051437907666,0.0,-0.03175051437907666
BASE,B2_ALWAYS_SHORT,2024-09-01,9,-0.014720707745963322,0.0,-0.014720707745963322
BASE,B2_ALWAYS_SHORT,2024-10-01,9,0.044287174494394094,0.0,0.044287174494394094
BASE,B2_ALWAYS_SHORT,2024-11-01,9,0.010527750555506834,0.0,0.010527750555506834
BASE,B2_ALWAYS_SHORT,2024-12-01,9,0.030519726465604264,0.0,0.030519726465604264
BASE,TSMOM_12M_SPOT_PRICE,2011-02-01,9,0.009101125751012728,8.147328446582855e-05,0.009019652466546898
BASE,TSMOM_12M_SPOT_PRICE,2011-03-01,9,0.009281698615346175,8.055908001530623e-06,0.009273642707344643
BASE,TSMOM_12M_SPOT_PRICE,2011-04-01,9,0.044315396653242134,0.0,0.044315396653242134
BASE,TSMOM_12M_SPOT_PRICE,2011-05-01,9,-0.012885681151532546,0.0,-0.012885681151532546
BASE,TSMOM_12M_SPOT_PRICE,2011-06-01,9,0.0003878949696818099,0.0,0.0003878949696818099
BASE,TSMOM_12M_SPOT_PRICE,2011-07-01,9,0.024923182463362434,0.0,0.024923182463362434
BASE,TSMOM_12M_SPOT_PRICE,2011-08-01,9,-0.009408315733925013,0.0,-0.009408315733925013
BASE,TSMOM_12M_SPOT_PRICE,2011-09-01,9,-0.07091245269449631,0.0,-0.07091245269449631
BASE,TSMOM_12M_SPOT_PRICE,2011-10-01,9,0.007244723043447155,6.375111280027813e-05,0.007180971930646878
BASE,TSMOM_12M_SPOT_PRICE,2011-11-01,9,-0.030833519569580185,6.482675870730126e-05,-0.030898346328287488
BASE,TSMOM_12M_SPOT_PRICE,2011-12-01,9,-0.012307327342687135,0.0,-0.012307327342687135
BASE,TSMOM_12M_SPOT_PRICE,2012-01-01,9,0.002784920642427154,0.00011527436128902984,0.002669646281138124
BASE,TSMOM_12M_SPOT_PRICE,2012-02-01,9,-0.016129066793019745,1.3802835994902801e-05,-0.016142869629014647
BASE,TSMOM_12M_SPOT_PRICE,2012-03-01,9,-0.009252721724680169,3.966682621156211e-05,-0.00929238855089173
BASE,TSMOM_12M_SPOT_PRICE,2012-04-01,9,0.003727595827356625,3.900246870212621e-05,0.003688593358654499
BASE,TSMOM_12M_SPOT_PRICE,2012-05-01,9,0.04100066691580338,2.5623809879726594e-05,0.040975043105923654
BASE,TSMOM_12M_SPOT_PRICE,2012-06-01,9,-0.031544478567962275,2.0623872131992783e-05,-0.03156510244009427
BASE,TSMOM_12M_SPOT_PRICE,2012-07-01,9,0.0015440223504614467,0.0,0.0015440223504614467
BASE,TSMOM_12M_SPOT_PRICE,2012-08-01,9,-0.012079552701499272,1.3465865783875406e-05,-0.012093018567283146
BASE,TSMOM_12M_SPOT_PRICE,2012-09-01,9,-0.01432888105721291,0.0,-0.01432888105721291
BASE,TSMOM_12M_SPOT_PRICE,2012-10-01,9,-0.0027948908145328057,0.00012587393657990782,-0.002920764751112714
BASE,TSMOM_12M_SPOT_PRICE,2012-11-01,9,0.0019118922984474225,0.00010694090199061309,0.0018049513964568094
BASE,TSMOM_12M_SPOT_PRICE,2012-12-01,9,0.008903325963699952,0.00010702203499512082,0.008796303928704832
BASE,TSMOM_12M_SPOT_PRICE,2013-01-01,9,0.013430874144356373,2.2272633172856437e-05,0.013408601511183517
BASE,TSMOM_12M_SPOT_PRICE,2013-02-01,9,-0.019564550281236666,1.1715244995060962e-05,-0.019576265526231724
BASE,TSMOM_12M_SPOT_PRICE,2013-03-01,9,0.0033413493327115245,0.00010179799880854354,0.003239551333902981
BASE,TSMOM_12M_SPOT_PRICE,2013-04-01,9,-0.003437550180460522,3.0345372724775975e-05,-0.003467895553185298
BASE,TSMOM_12M_SPOT_PRICE,2013-05-01,9,0.01399857908977119,1.1790341994947304e-05,0.013986788747776242
BASE,TSMOM_12M_SPOT_PRICE,2013-06-01,9,-0.001351752648090633,6.014247123186223e-05,-0.001411895119322495
BASE,TSMOM_12M_SPOT_PRICE,2013-07-01,9,-0.0009869714507300367,5.712169886930213e-05,-0.0010440931495993384
BASE,TSMOM_12M_SPOT_PRICE,2013-08-01,9,-0.0021494993828916004,3.780126552753802e-05,-0.002187300648419139
BASE,TSMOM_12M_SPOT_PRICE,2013-09-01,9,-0.021207368095381582,7.136120877818603e-05,-0.021278729304159767
BASE,TSMOM_12M_SPOT_PRICE,2013-10-01,9,-0.003432921267593561,6.241627150788516e-05,-0.003495337539101446
BASE,TSMOM_12M_SPOT_PRICE,2013-11-01,9,0.008488050290908378,8.307036371320373e-06,0.008479743254537058
BASE,TSMOM_12M_SPOT_PRICE,2013-12-01,9,0.01052092732426952,2.7219897077247526e-05,0.010493707427192273
BASE,TSMOM_12M_SPOT_PRICE,2014-01-01,9,0.002593557026853377,0.0,0.002593557026853377
BASE,TSMOM_12M_SPOT_PRICE,2014-02-01,9,-0.012121568883247792,4.3175097322307764e-05,-0.0121647439805701
BASE,TSMOM_12M_SPOT_PRICE,2014-03-01,9,-0.0021296246463823453,6.209612462150669e-05,-0.002191720771003852
BASE,TSMOM_12M_SPOT_PRICE,2014-04-01,9,-0.0015845945444368976,0.0,-0.0015845945444368976
BASE,TSMOM_12M_SPOT_PRICE,2014-05-01,9,-0.0036843996320504724,3.511634439622605e-05,-0.0037195159764466987
BASE,TSMOM_12M_SPOT_PRICE,2014-06-01,9,0.005764609563298162,0.0,0.005764609563298162
BASE,TSMOM_12M_SPOT_PRICE,2014-07-01,9,-0.007958902623469828,4.7324457482078414e-05,-0.008006227080951906
BASE,TSMOM_12M_SPOT_PRICE,2014-08-01,9,-0.005544755539017405,3.35545715264542e-05,-0.005578310110543858
BASE,TSMOM_12M_SPOT_PRICE,2014-09-01,9,-0.00037589867078453084,8.452921033656996e-06,-0.0003843515918181882
BASE,TSMOM_12M_SPOT_PRICE,2014-10-01,9,0.010091475444313817,4.755468152482005e-05,0.010043920762788998
BASE,TSMOM_12M_SPOT_PRICE,2014-11-01,9,0.01949604790359062,8.335938314056476e-06,0.01948771196527656
BASE,TSMOM_12M_SPOT_PRICE,2014-12-01,9,0.026851460924379424,0.0,0.026851460924379424
BASE,TSMOM_12M_SPOT_PRICE,2015-01-01,9,0.033366671608258916,0.0,0.033366671608258916
BASE,TSMOM_12M_SPOT_PRICE,2015-02-01,9,-0.003967990604584217,0.0,-0.003967990604584217
BASE,TSMOM_12M_SPOT_PRICE,2015-03-01,9,0.02596486811036706,0.0,0.02596486811036706
BASE,TSMOM_12M_SPOT_PRICE,2015-04-01,9,-0.036161202147459354,0.0,-0.036161202147459354
BASE,TSMOM_12M_SPOT_PRICE,2015-05-01,9,0.02782311341382673,0.0,0.02782311341382673
BASE,TSMOM_12M_SPOT_PRICE,2015-06-01,9,-0.005982069119239585,0.0,-0.005982069119239585
BASE,TSMOM_12M_SPOT_PRICE,2015-07-01,9,0.028793325118501127,0.0,0.028793325118501127
BASE,TSMOM_12M_SPOT_PRICE,2015-08-01,9,0.006444831906326066,0.0,0.006444831906326066
BASE,TSMOM_12M_SPOT_PRICE,2015-09-01,9,0.005783902895160644,0.0,0.005783902895160644
BASE,TSMOM_12M_SPOT_PRICE,2015-10-01,9,-0.00922299878264992,0.0,-0.00922299878264992
BASE,TSMOM_12M_SPOT_PRICE,2015-11-01,9,0.02398178065881952,0.0,0.02398178065881952
